id,name,screen_name,text,scoring
581251811744550912,Michael F. Bennet,SenBennetCO,Our climate change amdt passed Senate 53-47. We must be serious abt combating #climatechange to protect our economic &amp; natl secy #VoteARama,1
606231604277735424,Rep. Ted Lieu,RepTedLieu,"""Combatting climate change will take #fortitude, but we must take action"" - @SenMarkey #actonclimate http://t.co/qKAyPJv9K3",1
606253687674138624,Rep. Ted Lieu,RepTedLieu,Almost every emerging disease of the past 50 yrs is linked 2 our actions. They're the result of climate change - Peter Daszak @EcoHealthNYC,-1
615987229454958592,US Rep Brendan Boyle,RepBrendanBoyle,@NBCPhiladelphia @6abc @FOX29philly @CBSPhilly @KYWNewsradio hoping you can make our town hall meeting on climate change in Jenkintown,1
622174683136434176,Chris Van Hollen,ChrisVanHollen,Hearing from Marylanders worried about the impact that climate change is already having on our state. #ActOnClimate http://t.co/yYqDSgu9uc,-1
628269090495463424,Earl Blumenauer,repblumenauer,Climate change is real. The #CleanPowerPlan is a monumental step toward reducing carbon emissions &amp; fighting climate change. #ActOnClimate,-1
628568448910651392,Senator Patty Murray,PattyMurray,This common-sense proposal will limit dangerous pollution and help turn the tide on climate change. #CleanPowerPlan https://t.co/Duv6BWYr8D,-1
591719038847307776,Brian Schatz,brianschatz,RT @BloombergBNA: Brian Schatz: The Senate's fresh face on climate change http://t.co/ZkuZTLgzWe http://t.co/mKmxSPXMc7,1
593518165381947393,Sen Dianne Feinstein,SenFeinstein,"When it comes to combating climate change, California continues to lead. Outstanding move by @JerryBrownGov.  http://t.co/JQW3EtccpP",1
593521364973146112,Jerry Brown,JerryBrownGov,"RT @SenFeinstein: When it comes to combating climate change, California continues to lead. Outstanding move by @JerryBrownGov.  http://t.co…",1
593527540775399424,Jerry Brown,JerryBrownGov,"RT @BilldeBlasio: Cutting emissions is crucial to addressing climate change and protecting future generations. Well done, @jerrybrowngov. #…",1
600332771538632705,Senator Tom Carper,SenatorCarper,This week marks @SenWhitehouse's 100th floor speech on climate change. #100reasons it's #TimeToWakeUp: http://t.co/Oup6bSCetd,1
626155929067778048,Senator Jeff Merkley,SenJeffMerkley,Awful. Warming water temps due to climate change wiped out 250K Columbia River salmon. We need to #ActOnClimate &gt;&gt; http://t.co/SKcfueXyeS,-1
594334298070654976,Governor Kate Brown,OregonGovBrown,"Speaking to @OLCV tonight: ""Oregonians unique way of life is being stalked by climate change."" 1/2 http://t.co/U1lvZHVSy1",-1
613425589458980864,Senator Tom Carper,SenatorCarper,RT @CAPenergypolicy: Children are particularly at risk of the health impacts of climate change - Dr. Mary Rice of  @harvardmed #ActOnClimate,-1
622080310939897856,Rep. Frank Pallone,FrankPallone,"RT @EnergyCommerce: RM @FrankPallone: new @NOAA report confirmed that man-made climate change is real, happening now &amp; the evidence is indi…",1
582990744966676480,Brian Schatz,brianschatz,"Commitments from China, Mexico, and others have shown American leadership on climate change has a real global impact. #ActOnClimate",1
593164062529331201,Rep. Doris Matsui,DorisMatsui,Great mtg today w Rabbi Mona Alfi to discuss important social justice issues like paid sick leave and climate change. http://t.co/uHeDMJbxwF,1
601163257873879041,Rep. Suzan DelBene,RepDelBene,"Today, I opposed a bill that would cut funding for #climate change and #energyefficiency research and development. http://t.co/DCzw6X3YXw",-1
626767788854636544,Paul Tonko,RepPaulTonko,The @DeptofDefense named climate change an immediate risk to our national security. We need the #CleanPowerPlan.,-1
626775764013346816,US Rep Brendan Boyle,RepBrendanBoyle,Today is Climate Action Day...Climate change is real...and I fully support federal action to address climate change http://t.co/nsno242rEq,1
629385751550038017,Lamar Smith,LamarSmithTX21,RT @HouseScience: We don't want rules that cost 10's of millions of $$ &amp; have no significant impact on climate change @LamarSmithTX21 http:…,-1
635097605794467840,Rep. Lois Frankel,RepLoisFrankel,Last month was hottest ever recorded on earth -- Congress needs to act on climate change now! http://t.co/hYSnTWqdI7,-1
647058490104672257,Rep. Tony Cárdenas,RepCardenas,"The #PopeInDC continues the message that has touched me: ""now is the time for courageous action,"" discussing impacting climate change.",1
657314459283795968,Gary Palmer,USRepGaryPalmer,"The hope that the #CPP will ‘trigger global action’ on climate change is insufficient re: damage to the economy. 
https://t.co/HZ1XSj3Y71",-1
661574955650428929,Martin Heinrich,MartinHeinrich,We can still prevent climate change’s devastating effects. What’s your message to leaders in Paris negotiating a #ClimateChange agreement?,-1
666758034035707904,Ron Wyden,RonWyden,"Congress should be working to take action on climate change, not wasting time attacking the environment.",1
671422529987325952,Senator Chris Coons,ChrisCoons,"As Pres. Obama said today re climate change, the US must ""embrace our responsibility to do something about it"" #COP21 #MissionInnovation",1
671810745949159424,Senator Bob Casey,SenBobCasey,"With the hottest year on record coming to an end, we must come up with an international agreement to address climate change at #COP21",1
675671715058491392,Rep. Alan Lowenthal,RepLowenthal,RT @CaucusOnClimate: S. California water mgmt: increasing resilience in face of changing climate.  @RepLowenthal @RepHuffman  https://t.co/…,-1
675774800598552577,Earl Blumenauer,repblumenauer,#ParisAgreement is historic achievement in combating climate change! We must keep up this momentum &amp; all do our part to #ActOnClimate #COP21,1
644947857129218048,Senator Bob Casey,SenBobCasey,"RT @PennEnvironment: @senbobcasey: here today to discuss ""important challenge we must confront: the challenge of climate change."" http://t.…",-1
659058457795010560,Rep. Carlos Curbelo,RepCurbelo,The @MiamiHerald recently published my op-ed discussing climate change &amp; its direct threat to our S. FL communities→ https://t.co/hM0sSg0nsp,-1
671783303314350080,Paul Tonko,RepPaulTonko,RT @LCVoters: .@RepPaulTonko: the world is looking to the US for leadership on climate change #ActOnClimate #COP21,-1
672103764287967237,Lloyd Doggett,RepLloydDoggett,Spoke against GOP customs bill that prevents U.S. action on climate change in trade deals. https://t.co/i4ZVnidH3W,1
658328720910983168,Amy Klobuchar,amyklobuchar,Great crowd this a.m. at #Minneapolis2015 #b4paris. Nation can learn a lot from how MN has approached climate change.,1
661967378713083904,Senator Jeff Merkley,SenJeffMerkley,FACT—To ensure global warming does not go above 2°C we must keep at least 80% of known fossil fuel reserves in the ground #KeepItInTheGround,1
675780181215354880,Senator Chris Coons,ChrisCoons,"This agreement ensures that all countries, working together, have to do their part to solve climate change #COP21 #ParisAgreement",1
675780444034621440,Senator Chris Coons,ChrisCoons,Government alone can't solve climate change-we must work w businesses &amp;prove we can create jobs &amp; protect the planet at the same time #COP21,1
675805562211209216,Suzanne Bonamici,RepBonamici,The historic #ParisAgreement on climate change is outstanding news! US leadership helped bring 190 countries together. #cop21 #actonclimate,1
635421574359855104,Brenda Lawrence,RepLawrence,"RT @Local4News: WATCH: @RepLawrence &amp; @RepMikeBishop on Iran, immigration, climate change and more. Watch @Flashpointon4 at 10 a.m.! http:/…",-1
635933319469879296,Sen. Lisa Murkowski,lisamurkowski,POTUS made it clear he's coming to AK w/ a single focus: climate change. I'm encouraging him to expand his agenda. http://t.co/sDugIwecv9,1
636314011534032897,Rep. John Delaney,RepJohnDelaney,RT @OlgaBreese: Climate Action workshop is packed. Strong interest in climate change in Md.@RepJohnDelaney #climateaction2015 http://t.co/t…,1
637352283949428736,David Young,RepDavidYoung,"Shenandoah coffee, 15 in attendance, talked VA-CBOC, #veterans issues, climate change, education. #ia03 #CWMC http://t.co/tm1JtjYaVU",-1
637366669309018112,Julia Brownley,JuliaBrownley26,We are running out of time to address the serious issue of climate change. I'm pleased to support #SB32 and #SB350.,-1
646682748925681664,Rep. Tony Cárdenas,RepCardenas,"Great to hear @Pontifex say what we all know. When it comes to ""our common home"" and climate change, we can no longer wait. #PopeInDC",1
651064323444375552,Rep. Tony Cárdenas,RepCardenas,"Great article re:cutting down (not stopping!) eating beef can help climate change. #MeatlessMonday, every bit helps! http://t.co/IPVc64YqFG",1
658891191761698816,Governor David Ige,GovHawaii,""".@chrisleeforhawaii has been the champion for climate change"" - Gov. Ige #govigetownhall",1
672541471589953537,Sen Dianne Feinstein,SenFeinstein,I support the #CleanPowerPlan because it’s essential we do all we can to tackle climate change. #ActOnClimate https://t.co/En8v2r5Kvu,1
672801012940427264,Senator Chris Coons,ChrisCoons,Thrilled to be in Paris for climate change negotiations–this is a critical issue for Delaware &amp; the entire world #netde #COP21 #ActOnClimate,-1
677513987563626496,Jim Langevin,JimLangevin,ICYMI @universityofri has been awarded a $277K @NOAA grant to research how climate change affects fisheries https://t.co/DjAOdZ5XKn,1
651845577051914240,Earl Blumenauer,repblumenauer,"Met w/ @AWEA today--visit couldn't come at better time. Wind supplies clean energy, jobs &amp; fights climate change &amp; Pope is on their side.",-1
653361751896006656,Dennis Ross,RepDennisRoss,"Potus on @60Minutes: climate change is defn of strong leader, not defeating ISIS.",1
662061802851713026,Senator Jeff Merkley,SenJeffMerkley,Worth reading: @BillGates on moving the world beyond fossil fuels and mitigating climate change #KeepItInTheGround https://t.co/KGE7ScSBw6,1
629437086685212672,Jerry Brown,JerryBrownGov,"My Q to @FoxNews #GOPDebate candidates: What is your plan to deal with the threat of climate change? http://t.co/AYvSO6wpyr
 #AskOnClimate",-1
672870686403227648,Senator Chris Coons,ChrisCoons,We cannot delay action any longer on #climatechange – we must work together on all levels to tackle climate change #COP21 #ActOnClimate,1
676471637341044736,Sen Dianne Feinstein,SenFeinstein,"Over the weekend, 196 countries reached a historic agreement to confront climate change. #ParisAgreement https://t.co/lUhcKB615Z",1
629703432228634624,Rep. Martha Roby,RepMarthaRoby,"""drastic cuts... will increase electricity costs, while doing next to nothing to slow the pace of climate change"" http://t.co/j9yB5RlBPL",-1
631124649578004480,U.S. Rep. Billy Long,USRepLong,#EPA #CleanPowerPlan could have insignificant net impact on climate change. Not the same for families' bottom lines.- http://t.co/eFZq1Gfk6F,-1
633395388947517441,Devin Nunes,DevinNunes,"Crushing regulations needed cause there's ""no greater threat"" than global warming? I disagree: http://t.co/ZX9BVhAlhE http://t.co/kLuDo0bDiO",-1
644341351119724544,Rep. Rick Larsen,RepRickLarsen,RT @HillaryClinton: You don’t have to be a scientist to know that climate change is an urgent challenge that threatens us all. We need to a…,-1
661666103408619522,US Rep Kathy Castor,USRepKCastor,RT @LCVoters: .@USRepKCastor: the cost of climate change demands action... reducing carbon pollution benefits our health and economy #ActOn…,1
667764443519033344,D. Wasserman Schultz,RepDWStweets,"Great meeting w/ @UKinFlorida to discuss climate change, economy, trade, importance of US-UK relationship. https://t.co/UlRXoLHimN",1
674689283240792064,Paul Tonko,RepPaulTonko,"RT @WSKG: .@RepPaulTonko weighs in on closing the so-called terrorist gun loophole, climate change &amp; more. Listen: https://t.co/0jxW5cHBNh …",-1
675034344143126529,Senator Ben Cardin,SenatorCardin,RT @LCVoters: .@SenBrianSchatz notes that 2/3 of Americans support international action on climate change #ActOnClimate #COP21,1
675807333361020928,Senator Tom Carper,SenatorCarper,RT @BarackObama: This is huge: Almost every country in the world just signed on to the #ParisAgreement on climate change—thanks to American…,1
633679207839744000,Paul Tonko,RepPaulTonko,.@EPA’s #methane pollution plan will help to slow #climate change &amp; protect us from the runaway oil &amp; gas industry. #PlugTheLeaks,1
649620640065044480,Rep. Ted Lieu,RepTedLieu,RT @CaucusOnClimate: We cannot afford to undermine any efforts to combat climate change #ActOnClimate @RepTedLieu http://t.co/f2UBEL1fah ht…,1
671825060798308352,Sen Dianne Feinstein,SenFeinstein,#ParisClimateConference is bringing countries together to make a real difference in the fight against global warming. #ActOnClimate,-1
675754124290338816,Amy Klobuchar,amyklobuchar,Big news: 190+ nations sign landmark climate change deal. Proud MN is renewable energy leader but real progress requires global cooperation.,1
676516499377508352,Rep. Ted Lieu,RepTedLieu,"Speaking at @TorranceChamber State of the Region 2day on economy, climate change &amp; nat. security #CongressInTorrance https://t.co/RSxQ1Z5qFS",-1
629305845009006592,Rep. Ted Lieu,RepTedLieu,"In honor of Jon Stewart's last @TheDailyShow, 5 great clips of him calling out climate change deniers: http://t.co/zp8scYhBqO #ActOnClimate",1
667002634306494464,Senator Tom Carper,SenatorCarper,"RT @LCVoters: In EPW Committee, @SenatorCarper calls for American leadership to address climate change, notes that innovation will strength…",1
